dateFightCard,eventNameFightCard,locationFightCard,fighter1Name,fighter1Url,fighter1Result,fighter2Name,fighter2Url,fighter2Result,fightMethodResult,fightRound,time
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,shakhban gapizov,https://www.sherdog.com/fighter/Shakhban-Gapizov-354769,win,ismail khan,https://www.sherdog.com/fighter/Ismail-Khan-321155,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,farkhod rakhmonaliev,https://www.sherdog.com/fighter/Farkhod-Rakhmonaliev-335099,win,kurban radzhabovich omarov,https://www.sherdog.com/fighter/Kurban-Radzhabovich-Omarov-339567,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,bagdat zhubanysh,https://www.sherdog.com/fighter/Bagdat-Zhubanysh-313909,win,yerulan kabdulov,https://www.sherdog.com/fighter/Yerulan-Kabdulov-315217,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,raiane vinuto guimaraes,https://www.sherdog.com/fighter/Raiane-Vinuto-Guimaraes-399769,win,josiane oliveira,https://www.sherdog.com/fighter/Josiane-Oliveira-399768,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,nina nikolija milosevic,https://www.sherdog.com/fighter/Nina-Nikolija-Milosevic-399822,win,tatiana postarnakova,https://www.sherdog.com/fighter/Tatiana-Postarnakova-334555,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,valeria gomez,https://www.sherdog.com/fighter/Valeria-Gomez-399846,win,ayaulym ulanova,https://www.sherdog.com/fighter/Ayaulym-Ulanova-344295,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,asadbek mannonov,https://www.sherdog.com/fighter/Asadbek-Mannonov-399856,win,dmitry babaev,https://www.sherdog.com/fighter/Dmitry-Babaev-390757,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,vladislav sukalenko,https://www.sherdog.com/fighter/Vladislav-Sukalenko-334867,win,shamkhan kushagov,https://www.sherdog.com/fighter/Shamkhan-Kushagov-399909,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,vladimir petrenko,https://www.sherdog.com/fighter/Vladimir-Petrenko-399853,win,gadzhimagomed asadulaev,https://www.sherdog.com/fighter/Gadzhimagomed-Asadulaev-399890,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,qosim sardorov,https://www.sherdog.com/fighter/Qosim-Sardorov-399851,win,munis muminjonov,https://www.sherdog.com/fighter/Munis-Muminjonov-399814,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,dastan zhakypbekov,https://www.sherdog.com/fighter/Dastan-Zhakypbekov-269227,win,rafael calderon coria,https://www.sherdog.com/fighter/Rafael-Calderon-Coria-333625,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,juan izquierdo,https://www.sherdog.com/fighter/Juan-Izquierdo-333639,win,bakhtiyor husainov,https://www.sherdog.com/fighter/Bakhtiyor-Husainov-399652,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,bektur zhenishbek uulu,https://www.sherdog.com/fighter/Bektur-Zhenishbek-Uulu-339657,win,ibragim kartoev,https://www.sherdog.com/fighter/Ibragim-Kartoev-399773,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,aizhan abdykadyrova,https://www.sherdog.com/fighter/Aizhan-Abdykadyrova-313907,win,mel webster,https://www.sherdog.com/fighter/Mel-Webster-326997,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,olga lagodnaya,https://www.sherdog.com/fighter/Olga-Lagodnaya-399858,win,yrsa sandin,https://www.sherdog.com/fighter/Yrsa-Sandin-334081,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,anastasiya karmaeva,https://www.sherdog.com/fighter/Anastasiya-Karmaeva-399847,win,lijana lipinskaite,https://www.sherdog.com/fighter/Lijana-Lipinskaite-399880,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,nazerke isabek,https://www.sherdog.com/fighter/Nazerke-Isabek-399848,win,gulmira azatbekova,https://www.sherdog.com/fighter/Gulmira-Azatbekova-338661,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,nadine abbott bissett,https://www.sherdog.com/fighter/Nadine-Abbott-Bissett-334055,win,vridhi kumari,https://www.sherdog.com/fighter/Vridhi-Kumari-399902,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,dzhamal medzhidov,https://www.sherdog.com/fighter/Dzhamal-Medzhidov-309315,win,magomed shakhrudinov,https://www.sherdog.com/fighter/Magomed-Shakhrudinov-309343,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,mykyta tsybulia,https://www.sherdog.com/fighter/Mykyta-Tsybulia-399857,win,daulet moldash,https://www.sherdog.com/fighter/Daulet-Moldash-390758,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,robin enontekio,https://www.sherdog.com/fighter/Robin-Enontekio-212387,win,dmytro babynskyi,https://www.sherdog.com/fighter/Dmytro-Babynskyi-399801,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,jovidon mahmudov,https://www.sherdog.com/fighter/Jovidon-Mahmudov-390260,win,bogdan pshebelskiy,https://www.sherdog.com/fighter/Bogdan-Pshebelskiy-334241,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,ramazan gitinov,https://www.sherdog.com/fighter/Ramazan-Gitinov-269339,win,abdyla aliev,https://www.sherdog.com/fighter/Abdyla-Aliev-399642,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,andrey stoian,https://www.sherdog.com/fighter/Andrey-Stoian-338695,win,max hynninen,https://www.sherdog.com/fighter/Max-Hynninen-353281,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,dzhamalutdin guseinov,https://www.sherdog.com/fighter/Dzhamalutdin-Guseinov-333443,win,samgat shabdan,https://www.sherdog.com/fighter/Samgat-Shabdan-399791,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,akhmad amaev,https://www.sherdog.com/fighter/Akhmad-Amaev-338675,win,dmitriy pankov,https://www.sherdog.com/fighter/Dmitriy-Pankov-399829,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,mohamed alsameea,https://www.sherdog.com/fighter/Mohamed-Alsameea-338679,win,muhammad salohidinov,https://www.sherdog.com/fighter/Muhammad-Salohidinov-392134,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,sabrina laurentina de sousa,https://www.sherdog.com/fighter/Sabrina-Laurentina-De-Sousa-353195,win,michelle montague,https://www.sherdog.com/fighter/Michelle-Montague-326995,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,cecilie bolander,https://www.sherdog.com/fighter/Cecilie-Bolander-392148,win,zhansaya yermagambetova,https://www.sherdog.com/fighter/Zhansaya-Yermagambetova-399904,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,giulliany perea,https://www.sherdog.com/fighter/Giulliany-Perea-399804,win,paulina wisniewska,https://www.sherdog.com/fighter/Paulina-Wisniewska-320361,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,beatriz consuli diniz,https://www.sherdog.com/fighter/Beatriz-Consuli-Diniz-353153,win,alexandra mitina,https://www.sherdog.com/fighter/Alexandra-Mitina-399803,None,None,None,None
01/27/2022,immaf,-Jiu-Jitsu Arena in Zayed Sports City; Abu Dhabi; United Arab Emirates-,josefine modig,https://www.sherdog.com/fighter/Josefine-Modig-335709,win,altynay mergenbay,https://www.sherdog.com/fighter/Altynay-Mergenbay-399892,None,None,None,None
01/28/2022,efc 44 - eagle fc 44: spong vs. kharitonov,-FLXcast Arena; Miami; Florida; United States-,sergei kharitonov,https://www.sherdog.com/fighter/Josefine-Modig-335709,W,tyrone spong,https://www.sherdog.com/fighter/Altynay-Mergenbay-399892,L,tko (punches),2,175
01/28/2022,efc 44 - eagle fc 44: spong vs. kharitonov,-FLXcast Arena; Miami; Florida; United States-,rashad evans,https://www.sherdog.com/fighter/Rashad-Evans-10200,win,gabriel checco,https://www.sherdog.com/fighter/Gabriel-Checco-120677,None,None,None,None
01/28/2022,efc 44 - eagle fc 44: spong vs. kharitonov,-FLXcast Arena; Miami; Florida; United States-,ray borg,https://www.sherdog.com/fighter/Ray-Borg-84752,win,cody gibson,https://www.sherdog.com/fighter/Cody-Gibson-38903,None,None,None,None
01/28/2022,efc 44 - eagle fc 44: spong vs. kharitonov,-FLXcast Arena; Miami; Florida; United States-,ramazan kuramagomedov,https://www.sherdog.com/fighter/Ramazan-Kuramagomedov-241397,win,john howard,https://www.sherdog.com/fighter/John-Howard-11798,None,None,None,None
01/28/2022,efc 44 - eagle fc 44: spong vs. kharitonov,-FLXcast Arena; Miami; Florida; United States-,raimond magomedaliev,https://www.sherdog.com/fighter/Raimond-Magomedaliev-191869,win,anthony njokuani,https://www.sherdog.com/fighter/Anthony-Njokuani-7540,None,None,None,None
01/28/2022,efc 44 - eagle fc 44: spong vs. kharitonov,-FLXcast Arena; Miami; Florida; United States-,dylan salvador,https://www.sherdog.com/fighter/Dylan-Salvador-322181,win,arman ospanov,https://www.sherdog.com/fighter/Arman-Ospanov-123847,None,None,None,None
01/28/2022,efc 44 - eagle fc 44: spong vs. kharitonov,-FLXcast Arena; Miami; Florida; United States-,yorgan de castro,https://www.sherdog.com/fighter/Yorgan-De-Castro-176091,win,shaun asher,https://www.sherdog.com/fighter/Shaun-Asher-71408,None,None,None,None
01/28/2022,efc 44 - eagle fc 44: spong vs. kharitonov,-FLXcast Arena; Miami; Florida; United States-,demarques jackson,https://www.sherdog.com/fighter/Demarques-Jackson-175589,win,miles hunsinger,https://www.sherdog.com/fighter/Miles-Hunsinger-142257,None,None,None,None
01/28/2022,efc 44 - eagle fc 44: spong vs. kharitonov,-FLXcast Arena; Miami; Florida; United States-,shawn bunch,https://www.sherdog.com/fighter/Shawn-Bunch-104831,win,firdavs khasanov,https://www.sherdog.com/fighter/Firdavs-Khasanov-270801,None,None,None,None
01/28/2022,efc 44 - eagle fc 44: spong vs. kharitonov,-FLXcast Arena; Miami; Florida; United States-,loik radzhabov,https://www.sherdog.com/fighter/Loik-Radzhabov-154357,win,zach zane,https://www.sherdog.com/fighter/Zach-Zane-180829,None,None,None,None
01/28/2022,efc 44 - eagle fc 44: spong vs. kharitonov,-FLXcast Arena; Miami; Florida; United States-,majdeddine ayadi,https://www.sherdog.com/fighter/Majdeddine-Ayadi-138965,win,sitik muduev,https://www.sherdog.com/fighter/Sitik-Muduev-243137,None,None,None,None
01/28/2022,aca 135 - gasanov vs. dzhanaev,-Grozny; Chechnya; Russia-,magomedrasul gasanov,https://www.sherdog.com/fighter/Majdeddine-Ayadi-138965,W,abdul-rahman dzhanaev,https://www.sherdog.com/fighter/Sitik-Muduev-243137,L,tko (doctor stoppage),4,300
01/28/2022,aca 135 - gasanov vs. dzhanaev,-Grozny; Chechnya; Russia-,rustam kerimov,https://www.sherdog.com/fighter/Rustam-Kerimov-127209,win,abdul-rakhman dudaev,https://www.sherdog.com/fighter/AbdulRakhman-Dudaev-161789,None,None,None,None
01/28/2022,aca 135 - gasanov vs. dzhanaev,-Grozny; Chechnya; Russia-,rasul albaskhanov,https://www.sherdog.com/fighter/Rasul-Albaskhanov-161795,win,alexsandro praia,https://www.sherdog.com/fighter/Alexsandro-Praia-139607,None,None,None,None
01/28/2022,aca 135 - gasanov vs. dzhanaev,-Grozny; Chechnya; Russia-,shamil shakhbulatov,https://www.sherdog.com/fighter/Shamil-Shakhbulatov-161773,win,igor zhirkov,https://www.sherdog.com/fighter/Igor-Zhirkov-223021,None,None,None,None
01/28/2022,aca 135 - gasanov vs. dzhanaev,-Grozny; Chechnya; Russia-,tomas deak,https://www.sherdog.com/fighter/Tomas-Deak-50578,win,murad kalamov,https://www.sherdog.com/fighter/Murad-Kalamov-165727,None,None,None,None
01/28/2022,aca 135 - gasanov vs. dzhanaev,-Grozny; Chechnya; Russia-,azamat pshukov,https://www.sherdog.com/fighter/Azamat-Pshukov-89111,win,lenar suleimanov,https://www.sherdog.com/fighter/Lenar-Suleimanov-264217,None,None,None,None
01/28/2022,aca 135 - gasanov vs. dzhanaev,-Grozny; Chechnya; Russia-,adlan ibragimov,https://www.sherdog.com/fighter/Adlan-Ibragimov-282085,win,carlos eduardo,https://www.sherdog.com/fighter/Carlos-Eduardo-11926,None,None,None,None
01/28/2022,aca 135 - gasanov vs. dzhanaev,-Grozny; Chechnya; Russia-,zamir aripshev,https://www.sherdog.com/fighter/Zamir-Aripshev-224557,win,bekbolot abdylda,https://www.sherdog.com/fighter/Bekbolot-Abdylda-217381,None,None,None,None
01/28/2022,aca 135 - gasanov vs. dzhanaev,-Grozny; Chechnya; Russia-,denis silva,https://www.sherdog.com/fighter/Denis-Silva-131209,win,xusanboy atabayev,https://www.sherdog.com/fighter/Xusanboy-Atabayev-372882,None,None,None,None
